longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity,median_house_value,address
-118.44,34.19,37.0,1516.0,344.0,983.0,347.0,5.0,<1H OCEAN,243600.0,"6563, Hazeltine Avenue, Van Nuys Neighborhood Council District, Los Angeles, Los Angeles County, California, 91401, United States"
-118.38,33.86,12.0,4235.0,735.0,1798.0,683.0,6.4242,<1H OCEAN,365500.0,"Jefferson Elementary School, 600, Harkness Lane, Redondo Beach, Los Angeles County, California, 90278, United States"
-118.22,33.97,43.0,381.0,67.0,259.0,60.0,3.0313,<1H OCEAN,166100.0,"2810, Flower Street, Walnut Park, Huntington Park, Los Angeles County, California, 90255, United States"
-118.41,34.16,32.0,3060.0,505.0,1159.0,510.0,6.3703,<1H OCEAN,465800.0,"4857, Bellaire Avenue, Sherman Village, Studio City, Los Angeles, Los Angeles County, California, 91607, United States"
-118.31,34.03,46.0,2173.0,510.0,1343.0,476.0,2.025,<1H OCEAN,135500.0,"2033, West 28th Street, Jefferson Park, Exposition Park, Los Angeles, Los Angeles County, California, 90018, United States"
-118.23,34.66,25.0,2627.0,387.0,1059.0,338.0,3.6382,INLAND,138200.0,"42790, 56th Street West, Lancaster, Los Angeles County, California, 93536, United States"
-118.32,34.04,44.0,1008.0,223.0,544.0,223.0,2.8654,<1H OCEAN,176800.0,"1898, 3rd Avenue, Arlington Heights, Koreatown, Los Angeles, Los Angeles County, California, 90019, United States"
-118.34,34.08,50.0,3457.0,854.0,1584.0,841.0,3.1078,<1H OCEAN,346700.0,"6724, Rosewood Avenue, Fairfax, Los Angeles, Los Angeles County, California, 90036, United States"
-118.18,34.02,43.0,887.0,219.0,965.0,217.0,2.625,<1H OCEAN,133900.0,"1119, South Downey Road, East Los Angeles, Los Angeles County, California, 90023, United States"
-121.57,39.16,18.0,1632.0,367.0,769.0,330.0,3.1029,INLAND,71700.0,"1112, Arthur Street, Marysville, Yuba County, California, 95901, United States"
-121.76,37.68,32.0,1078.0,207.0,555.0,197.0,3.1856,INLAND,186900.0,"Livermore High School, Fourth Street, Livermore, Alameda County, California, 94550, United States"
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,<1H OCEAN,113900.0,"1134, East Miraloma Avenue, Anaheim, Orange County, California, 92806, United States"
-118.24,33.9,38.0,2055.0,442.0,1518.0,425.0,2.3382,<1H OCEAN,103000.0,"601, West Pacific Avenue, Compton, Los Angeles County, California, 90220, United States"
-121.93,37.4,34.0,148.0,28.0,132.0,13.0,3.375,<1H OCEAN,67500.0,"Broadcom Building (260/#4), 260, Innovation Drive, North San Jose, San Jose, Santa Clara County, California, 95134, United States"
-118.33,34.03,39.0,2840.0,826.0,1911.0,688.0,1.9018,<1H OCEAN,137500.0,"2862, Edgehill Drive, Jefferson Park, Los Angeles, Los Angeles County, California, 90018, United States"
-118.24,33.91,36.0,1446.0,316.0,1286.0,314.0,2.7083,<1H OCEAN,103600.0,"815, West 134th Place, Compton, Los Angeles County, California, 90222, United States"
-117.41,34.24,20.0,1160.0,181.0,543.0,188.0,5.2072,INLAND,164300.0,"Rancho Street, Devore Heights, San Bernardino County, California, United States"
-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,5.411,INLAND,201100.0,"6659, Pinon Court, Chino, San Bernardino County, California, 91710, United States"
-118.46,34.27,30.0,1576.0,282.0,1004.0,284.0,4.8015,<1H OCEAN,179700.0,"11019, Noble Avenue, Mission Hills Neighborhood Council District, Los Angeles, Los Angeles County, California, 91345, United States"
-123.73,39.44,32.0,790.0,151.0,380.0,142.0,2.7,<1H OCEAN,165000.0,"Fort Bragg-Sherwood Road, Mendocino County, California, United States"
-118.28,33.96,34.0,2074.0,562.0,1913.0,514.0,1.6156,<1H OCEAN,102100.0,"West Manchester Avenue, Vermont Knolls, Los Angeles, Los Angeles County, California, 90003, United States"
-122.18,37.89,18.0,4845.0,735.0,1634.0,734.0,8.1489,NEAR BAY,499000.0,"501, Hawkridge Terrace, Orinda, Contra Costa County, California, 94563, United States"
-118.06,33.84,20.0,5643.0,1231.0,3841.0,1195.0,4.0542,<1H OCEAN,168400.0,"Coyote Creek Bikeway, Lakewood, Los Angeles County, California, 90623, United States"
-121.58,39.16,33.0,1897.0,378.0,888.0,385.0,2.1111,INLAND,68700.0,"359, East 22nd Street, Marysville, Yuba County, California, 95901, United States"
-118.47,34.27,35.0,1150.0,185.0,741.0,178.0,5.741,<1H OCEAN,220600.0,"Langdon, Bermuda Mobile Homes, Mission Hills Neighborhood Council District, Los Angeles, Los Angeles County, California, 91345, United States"
-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2.6611,INLAND,74700.0,"5156, East Belmont Avenue, Sunnyside, Fresno, Fresno County, California, 93727, United States"
-124.02,40.72,28.0,3513.0,634.0,1658.0,598.0,3.8095,<1H OCEAN,119900.0,"Road 15, Humboldt County, California, United States"
-118.26,34.0,27.0,1611.0,479.0,1457.0,458.0,0.8941,<1H OCEAN,91900.0,"904, East 48th Street, Central-Alameda, Los Angeles, Los Angeles County, California, 90011, United States"
-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,INLAND,97400.0,"9017, Juniper Avenue, Downtown Fontana, Fontana, San Bernardino County, California, 92335, United States"
-117.95,33.8,34.0,1654.0,285.0,905.0,292.0,4.6389,<1H OCEAN,214600.0,"11211, Palmwood Drive, Garden Grove, Orange County, California, 92840, United States"
-118.1,34.09,46.0,2822.0,525.0,1434.0,520.0,3.8906,<1H OCEAN,238300.0,"945, Del Mar Avenue, San Gabriel, Los Angeles County, California, 91776, United States"
-117.96,34.04,33.0,1458.0,268.0,1115.0,257.0,4.7955,<1H OCEAN,158100.0,"778, North California Avenue, City of Industry, La Puente, Los Angeles County, California, 91744, United States"
-118.35,33.96,26.0,2773.0,681.0,1560.0,631.0,3.1354,<1H OCEAN,164300.0,"Hillcrest Medical Center, 336, East Hillcrest Boulevard, Inglewood, Los Angeles County, California, 90301, United States"
-121.46,38.48,8.0,3593.0,659.0,1710.0,530.0,3.5227,INLAND,93100.0,"7648, Bluebrook Way, Parkway, Sacramento, Sacramento County, California, 95823, United States"
-118.98,35.41,36.0,1482.0,266.0,640.0,274.0,3.875,INLAND,94500.0,"Alfred Harrell Highway, Bakersfield, Kern County, California, 93305, United States"
-116.5,33.95,10.0,7249.0,1882.0,4274.0,1621.0,1.6983,INLAND,66600.0,"13564, Sarita Drive, Desert Hot Springs, Riverside County, California, 92240, United States"
-118.9,34.41,35.0,4431.0,739.0,2304.0,720.0,4.2599,<1H OCEAN,209100.0,"Pole Canyon Road, Ventura County, California, 93016, United States"
-118.23,34.14,33.0,2865.0,864.0,2061.0,790.0,2.6268,<1H OCEAN,201300.0,"512, Zinnia Lane, Glendale, Los Angeles County, California, 91205, United States"
-119.02,34.24,24.0,4650.0,748.0,2374.0,702.0,5.8838,<1H OCEAN,232600.0,"3827, Vincente Avenue, Camarillo, Ventura County, California, 93010, United States"
-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,<1H OCEAN,256100.0,"481, North Winchester Boulevard, Santa Clara, Santa Clara County, California, 95128, United States"
-119.02,36.07,29.0,2610.0,597.0,1659.0,571.0,1.5911,INLAND,60800.0,"251, North E Street, Porterville, Tulare County, California, 93257, United States"
-122.39,41.41,23.0,910.0,199.0,370.0,169.0,1.7448,INLAND,80100.0,"College of the Siskiyous, College Avenue, Weed, Siskiyou County, California, 96094, United States"
-117.2,32.84,34.0,3353.0,544.0,1583.0,571.0,4.55,NEAR OCEAN,187700.0,"5186, Providence Road, North Clairemont, San Diego, San Diego County, California, 92117, United States"
-119.81,36.8,29.0,2806.0,552.0,1242.0,540.0,3.5958,INLAND,88800.0,"East Gettysburg Avenue, Fresno County, California, 93704, United States"
-119.28,36.52,19.0,1402.0,324.0,1327.0,316.0,2.25,INLAND,53200.0,"13105, Rosalie Avenue, Cutler, Tulare County, California, 93615, United States"
-118.3,33.86,35.0,2016.0,365.0,1083.0,369.0,5.1727,<1H OCEAN,230200.0,"San Diego Freeway, Roosevelt, Los Angeles, Los Angeles County, California, 90248, United States"
-119.08,35.34,18.0,4070.0,512.0,1580.0,540.0,10.5941,INLAND,245800.0,"7014, School House Road, Bakersfield, Kern County, California, 93309, United States"
-119.0,35.31,37.0,1337.0,275.0,767.0,273.0,1.6522,INLAND,53300.0,"71, East Pacheco Road, Bakersfield, Kern County, California, 93307, United States"
-122.06,38.25,36.0,1818.0,323.0,953.0,298.0,3.3153,INLAND,99000.0,"Jolly King Neighborhood Store Liquor and Food, 730, 5th Street, Fairfield, Solano County, California, 94533, United States"
-118.24,34.06,33.0,390.0,199.0,435.0,193.0,1.1979,<1H OCEAN,350000.0,"North Broadway, El Pueblo, Chinatown, Los Angeles, Los Angeles County, California, 90012, United States"
-122.14,37.77,27.0,2229.0,365.0,1297.0,355.0,4.8304,NEAR BAY,279100.0,"87, San Leandro Street, Oakland, Alameda County, California, 94605, United States"
-121.36,38.61,35.0,2355.0,365.0,993.0,354.0,5.0492,INLAND,144100.0,"El Camino Avenue, Sacramento County, California, 95864, United States"
-118.78,34.25,13.0,1841.0,237.0,833.0,231.0,7.7785,<1H OCEAN,404700.0,"1st Street, Simi Valley, Ventura County, California, 93065, United States"
-117.85,33.9,20.0,4026.0,648.0,1997.0,650.0,5.5918,<1H OCEAN,260500.0,"2102, Cartlen Drive, Placentia, Orange County, California, 92870, United States"
-118.1,34.58,29.0,2843.0,603.0,1517.0,573.0,2.6658,INLAND,106900.0,"1643, East Palmdale Boulevard, Palmdale, Los Angeles County, California, 93550, United States"
-119.06,35.33,14.0,5264.0,1064.0,3278.0,1049.0,3.8117,INLAND,82800.0,"5307, Curson Avenue, Bakersfield, Kern County, California, 93309, United States"
-121.97,37.36,36.0,765.0,134.0,306.0,136.0,4.575,<1H OCEAN,247600.0,"Resurrection Lutheran Church, Madan Lane, Santa Clara, Santa Clara County, California, 95051, United States"
-117.65,34.03,15.0,4420.0,903.0,2373.0,858.0,3.449,INLAND,149100.0,"Pomona Freeway, Ontario, San Bernardino County, California, 91761, United States"
-117.11,32.76,19.0,2188.0,616.0,1304.0,607.0,2.0852,NEAR OCEAN,114400.0,"4558, 40th Street, Kensington, City Heights, San Diego, San Diego County, California, 92116, United States"
-122.4,37.61,35.0,2084.0,549.0,1077.0,545.0,3.1628,NEAR OCEAN,318400.0,"La Quinta Inn & Suites by Wyndham San Francisco Airport West, 1390, El Camino Real, Millbrae, San Mateo County, California, 94030, United States"
-122.36,37.96,31.0,1157.0,276.0,956.0,232.0,1.5347,NEAR BAY,80400.0,"1899, Soto Street, North Richmond, Contra Costa County, California, 94801, United States"
-120.17,39.32,14.0,2421.0,489.0,1000.0,354.0,3.5652,INLAND,119800.0,"10533, Red Fir Road, Sierra Meadows, Truckee, Nevada County, California, 96161, United States"
-118.07,33.89,35.0,1145.0,274.0,1651.0,265.0,3.125,<1H OCEAN,120300.0,"12320, Cheshire Street, Norwalk, Los Angeles County, California, 90650, United States"
-117.63,33.94,36.0,447.0,95.0,2886.0,85.0,4.2578,INLAND,183300.0,"West County Road, Chino, San Bernardino County, California, 92880, United States"
-118.05,33.99,38.0,1619.0,,886.0,357.0,3.7328,<1H OCEAN,182400.0,"5798, Magnolia Avenue, Whittier, Los Angeles County, California, 90601, United States"
-117.07,32.72,18.0,1758.0,286.0,987.0,277.0,4.6875,NEAR OCEAN,141800.0,"5926, Old Memory Lane, San Diego, San Diego County, California, 92114, United States"
-118.55,34.24,21.0,5751.0,1082.0,2230.0,1016.0,4.3458,<1H OCEAN,407500.0,"19124, Liggett Street, Northridge West Neighborhood Council District, Los Angeles, Los Angeles County, California, 91324, United States"
-118.72,34.28,17.0,3051.0,,1705.0,495.0,5.7376,<1H OCEAN,218600.0,"3915, Cochran Street, Simi Valley, Ventura County, California, 93063, United States"
-117.06,32.6,33.0,905.0,205.0,989.0,222.0,2.7014,NEAR OCEAN,108200.0,"198, Carver Street, Otay, Chula Vista, San Diego County, California, 91911, United States"
-118.0,33.88,18.0,2628.0,720.0,2276.0,649.0,2.735,<1H OCEAN,170800.0,"5561, Fullerton Avenue, Buena Park, Orange County, California, 90621, United States"
-122.41,37.66,32.0,1385.0,356.0,1096.0,353.0,4.475,NEAR OCEAN,246700.0,"775, Olive Avenue, Old Town South San Francisco, South San Francisco, San Mateo County, California, 94080, United States"
-118.31,33.72,26.0,2711.0,508.0,1372.0,459.0,4.1451,NEAR OCEAN,326700.0,"2698, Grissom Drive, Los Angeles, Los Angeles County, California, 90731, United States"
-121.39,38.51,19.0,1808.0,375.0,758.0,320.0,2.0062,INLAND,92000.0,"6419, Florin Perkins Road, Depot Park, Morrison Creek, Sacramento, Sacramento County, California, 95828, United States"
-119.04,35.35,27.0,4590.0,897.0,2212.0,894.0,3.1753,INLAND,85000.0,"Bakersfield, Kern County, California, 93304, United States"
-122.16,37.46,32.0,2663.0,661.0,1403.0,733.0,4.2667,NEAR BAY,410200.0,"540, Gilbert Avenue, Menlo Park, San Mateo County, California, 94301, United States"
-118.39,34.06,43.0,1879.0,397.0,873.0,382.0,3.8158,<1H OCEAN,500001.0,"381, South Doheny Drive, Beverly Hills, Los Angeles County, California, 90211, United States"
-117.41,33.94,22.0,4179.0,1081.0,2096.0,1013.0,2.4435,INLAND,118500.0,"7565, Potomac Street, Riverside, Riverside County, California, 92504, United States"
-118.23,34.22,37.0,1376.0,237.0,618.0,226.0,5.9771,<1H OCEAN,431800.0,"Los Angeles County Sheriff's Department - Crescenta Valley Station, Briggs Avenue, La Crescenta, Los Angeles County, California, 91046, United States"
-122.61,38.26,17.0,2864.0,487.0,1482.0,547.0,4.6833,<1H OCEAN,215200.0,"Petaluma Municipal Airport, Bordeaux Drive, Petaluma, Sonoma County, California, 94954, United States"
-117.01,33.75,15.0,2873.0,903.0,1094.0,659.0,1.8015,INLAND,105100.0,"Golden Village Palms RV Resort, 3600, West Florida Avenue, Hemet, Riverside County, California, 92545, United States"
-118.23,34.16,31.0,3105.0,582.0,1359.0,547.0,5.1718,<1H OCEAN,429100.0,"Glendale, Los Angeles County, California, 91206, United States"
-122.07,37.96,37.0,1217.0,199.0,552.0,194.0,5.0445,NEAR BAY,196200.0,"1611, Onley Drive, Gregory Gardens, Pleasant Hill, Contra Costa County, California, 94523, United States"
-122.01,37.99,28.0,1900.0,401.0,918.0,351.0,3.7841,NEAR BAY,144900.0,"1963, San Vincente Drive, Concord, Contra Costa County, California, 94519, United States"
-117.03,34.03,26.0,3501.0,664.0,1860.0,681.0,3.0403,INLAND,113500.0,"12305, Douglas Street, Yucaipa, San Bernardino County, California, 92399, United States"
-122.09,37.6,36.0,385.0,94.0,295.0,92.0,2.9706,NEAR BAY,147900.0,"30401, Whipple Road, Alvarado, Union City, Alameda County, California, 94587, United States"
-121.95,37.29,9.0,1503.0,381.0,715.0,349.0,4.6371,<1H OCEAN,234300.0,"Scott Cao Violins, 1860, Winchester Boulevard, Campbell, Santa Clara County, California, 95008, United States"
-118.53,34.19,32.0,2618.0,692.0,1961.0,633.0,2.625,<1H OCEAN,192300.0,"Reseda Charter High School, 18230, Kittridge Street, Reseda, Los Angeles, Los Angeles County, California, 91335, United States"
-118.18,33.94,44.0,1337.0,245.0,968.0,240.0,3.4688,<1H OCEAN,183600.0,"5196, Chakemco Street, South Gate, Los Angeles County, California, 90280, United States"
-117.68,35.62,30.0,2994.0,741.0,1481.0,581.0,2.1458,INLAND,52400.0,"200, Sunset Place, Ridgecrest, Kern County, California, 93555, United States"
-117.92,34.03,35.0,1341.0,233.0,898.0,216.0,4.1118,<1H OCEAN,157300.0,"737, Rimgrove Drive, Los Angeles County, California, 91744, United States"
-118.45,34.12,20.0,10722.0,1617.0,3731.0,1511.0,9.7449,<1H OCEAN,500001.0,"Basil Lane, Los Angeles, Los Angeles County, California, 90077, United States"
-117.83,33.8,31.0,2016.0,409.0,1095.0,405.0,3.8681,<1H OCEAN,196000.0,"770, North Markwood Street, Orange, Orange County, California, 92867, United States"
-118.34,34.07,52.0,1621.0,284.0,588.0,272.0,6.2223,<1H OCEAN,500001.0,"249, South Citrus Avenue, Hancock Park, Mid-Wilshire, Los Angeles, Los Angeles County, California, 90036, United States"
-117.23,32.75,5.0,1824.0,,892.0,426.0,3.4286,NEAR OCEAN,137500.0,"2707, Camulos Street, San Diego, San Diego County, California, 92107, United States"
-124.1,40.47,52.0,1196.0,236.0,965.0,265.0,3.5345,<1H OCEAN,55000.0,"Main Street, Scotia, Humboldt County, California, 95565, United States"
-118.16,34.09,33.0,1515.0,415.0,1345.0,346.0,2.375,<1H OCEAN,175000.0,"3959, Stockbridge Avenue, Alhambra, Los Angeles County, California, 91801, United States"
-118.07,33.72,24.0,1240.0,296.0,513.0,254.0,4.9044,NEAR OCEAN,485000.0,"3251, Easter Circle, Huntington Beach, Orange County, California, 92649, United States"
-122.44,37.79,52.0,3640.0,840.0,1525.0,796.0,4.4375,NEAR BAY,500001.0,"2816, Clay Street, Presidio Heights, San Francisco, California, 94115, United States"
-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,INLAND,170300.0,"2601, Slender Oak Court, Bakersfield, Kern County, California, 93311, United States"
-118.05,33.95,33.0,1954.0,390.0,1600.0,376.0,3.6125,<1H OCEAN,170800.0,"13014, Reis Street, Santa Fe Springs, Los Angeles County, California, 90605, United States"
-118.14,33.94,35.0,2987.0,601.0,1561.0,606.0,4.0039,<1H OCEAN,226500.0,"Law Office of Raymond Perez, 11445, Paramount Boulevard, Downey, Los Angeles County, California, 90241, United States"
-121.33,38.66,17.0,2767.0,584.0,1275.0,568.0,2.5909,INLAND,125400.0,"Sacramento County, California, 95608, United States"
-117.89,33.9,23.0,1533.0,226.0,693.0,230.0,7.898,<1H OCEAN,258200.0,"2583, Brennen Way, Fullerton, Orange County, California, 92835, United States"
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,NEAR BAY,96400.0,"CA 77, East Oakland, Oakland, Alameda County, California, 94601, United States"
-119.22,36.31,17.0,2079.0,459.0,2022.0,462.0,1.5464,INLAND,54100.0,"Linnell Farm Labor Center Wastewater Treatment Plant, West Walnut Avenue, Tulare County, California, 93223, United States"
-122.25,37.48,45.0,2743.0,390.0,974.0,400.0,7.1621,NEAR OCEAN,500001.0,"2426, Hopkins Avenue, Redwood City, San Mateo County, California, 94070, United States"
-118.45,34.28,38.0,1527.0,332.0,1303.0,340.0,3.5714,<1H OCEAN,152000.0,"Iglesia de La Trinidad, 1150, O'Melveny Avenue, San Fernando, Los Angeles County, California, 91340, United States"
-117.66,33.5,16.0,1956.0,346.0,862.0,326.0,4.4732,<1H OCEAN,186300.0,"Marie Callender's, 31791, Del Obispo Street, San Juan Capistrano, Orange County, California, 92675, United States"
-122.66,37.93,42.0,1505.0,324.0,553.0,277.0,4.1792,NEAR OCEAN,350000.0,"Marin County, California, United States"
-118.58,34.2,35.0,1323.0,228.0,756.0,216.0,4.233,<1H OCEAN,221300.0,"20500, Enadia Way, Winnetka, Los Angeles, Los Angeles County, California, 91306, United States"
-119.64,36.31,27.0,1513.0,314.0,1071.0,284.0,1.5909,INLAND,50100.0,"334, Sidney Avenue, Hanford, Kings County, California, 93230, United States"
-122.2,39.93,9.0,1296.0,287.0,768.0,260.0,1.9191,INLAND,54400.0,"West Side Highway, Corning, Tehama County, California, 96021, United States"
-121.76,37.26,17.0,250.0,52.0,141.0,51.0,4.6458,<1H OCEAN,500001.0,"Silver Creek, San Jose, Santa Clara County, California, 95135, United States"
-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3.9926,INLAND,92500.0,"857, Elderwood Lane, Lemoore, Kings County, California, 93245, United States"
-122.27,37.54,15.0,2126.0,310.0,905.0,306.0,8.9083,NEAR BAY,500001.0,"500, Coos Court, Foster City, San Mateo County, California, 94404, United States"
-118.18,33.96,20.0,427.0,118.0,402.0,105.0,1.4167,<1H OCEAN,137500.0,"4942, Santa Ana Street, Cudahy, Los Angeles County, California, 90201, United States"
-117.15,33.7,2.0,6305.0,1265.0,2489.0,1152.0,3.1319,INLAND,111500.0,"29131, Sweetbrier Court, Menifee, Riverside County, California, 92584, United States"
-118.16,33.94,25.0,3341.0,789.0,1685.0,751.0,3.6936,<1H OCEAN,238300.0,"Los Amigos Golf Course, 7295, Quill Drive, Downey, Los Angeles County, California, 90242, United States"
-118.61,34.25,16.0,8295.0,1506.0,3903.0,1451.0,5.5111,<1H OCEAN,276600.0,"22185, Lassen Street, Chatsworth, Los Angeles, Los Angeles County, California, 91311, United States"
-118.48,34.47,36.0,84.0,12.0,29.0,17.0,3.375,<1H OCEAN,187500.0,"Los Angeles County, California, 91351, United States"
-121.66,36.89,15.0,2608.0,458.0,1531.0,457.0,5.5148,<1H OCEAN,253500.0,"Monterey County, California, United States"
-122.03,37.59,16.0,4371.0,889.0,2530.0,817.0,4.6786,NEAR BAY,256000.0,"2117, Hartnell Street, Decoto, Union City, Alameda County, California, 94587, United States"
-116.94,32.83,38.0,1701.0,317.0,872.0,304.0,3.7831,<1H OCEAN,147800.0,"11550, Green Lane, Winter Gardens, Lakeside, San Diego County, California, 92040, United States"
-118.58,34.17,18.0,6476.0,1082.0,2413.0,958.0,5.6327,<1H OCEAN,500001.0,"20576, Clark Street, Warner Center, Los Angeles, Los Angeles County, California, 91367, United States"
-117.06,32.71,21.0,1864.0,388.0,1498.0,389.0,3.8194,NEAR OCEAN,125700.0,"6385, Imperial Avenue, Encanto, San Diego, San Diego County, California, 92114, United States"
-122.41,37.63,37.0,1252.0,275.0,878.0,287.0,4.2262,NEAR OCEAN,228500.0,"766, 2nd Avenue, San Bruno, San Mateo County, California, 94066, United States"
-122.04,38.25,52.0,582.0,131.0,241.0,106.0,2.4,INLAND,125000.0,"Empire Street, Fairfield, Solano County, California, 94585, United States"
-117.94,33.88,46.0,1747.0,312.0,770.0,296.0,5.4217,<1H OCEAN,256000.0,"830, West Fern Drive, Downtown Fullerton, Fullerton, Orange County, California, 92832, United States"
-117.11,32.71,30.0,1729.0,457.0,1673.0,460.0,1.7,NEAR OCEAN,85900.0,"550, Whitmore Street, Mount Hope, San Diego, San Diego County, California, 92102, United States"
-117.09,32.73,26.0,3114.0,686.0,1948.0,660.0,2.8942,NEAR OCEAN,124100.0,"2428, Megan Court, Chollas Creek, San Diego, San Diego County, California, 92105, United States"
-117.91,33.63,30.0,2071.0,412.0,1081.0,412.0,4.9125,<1H OCEAN,335700.0,"448, East 17th Street, Cliff Haven, Costa Mesa, Orange County, California, 92627, United States"
-117.92,33.73,17.0,1692.0,293.0,934.0,280.0,4.4728,<1H OCEAN,205800.0,"16123, Harbor Boulevard, Fountain Valley, Orange County, California, 92708, United States"
-118.36,34.26,34.0,3677.0,573.0,1598.0,568.0,6.838,<1H OCEAN,378000.0,"McBroom Street, Shadow Hills, Los Angeles, Los Angeles County, California, 91352, United States"
-118.28,33.93,21.0,847.0,278.0,1283.0,277.0,1.4329,<1H OCEAN,94100.0,"I 110 North, Los Angeles, Los Angeles County, California, 90061, United States"
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,<1H OCEAN,244400.0,"Cypress High School, Montecito Drive, Cypress, Orange County, California, 90630, United States"
-120.84,37.5,47.0,2310.0,484.0,1126.0,447.0,2.2083,INLAND,97300.0,"762, East Canal Drive, Turlock, Stanislaus County, California, 95380, United States"
-117.13,32.63,10.0,7374.0,1157.0,1900.0,794.0,8.7991,NEAR OCEAN,478500.0,"3, The Point, Crown Island, Coronado, San Diego County, California, United States"
-121.01,37.68,33.0,828.0,123.0,373.0,133.0,5.5,INLAND,146200.0,"Grace M Davis High School, College Avenue, Modesto, Stanislaus County, California, 95350, United States"
-117.33,34.05,26.0,613.0,149.0,431.0,130.0,1.3977,INLAND,73100.0,"CP West Colton, South La Cadena Drive, Colton, San Bernardino County, California, 92324, United States"
-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281,<1H OCEAN,151900.0,"El Sereno Middle School, Gambier Street, Omaha Heights, Montecito Heights, Los Angeles, Los Angeles County, California, 90032, United States"
-122.41,37.75,9.0,1282.0,334.0,1176.0,305.0,2.6538,NEAR BAY,206300.0,"1376;1378, Florida Street, San Francisco, California, 90103, United States"
-116.95,33.79,20.0,2399.0,546.0,1726.0,542.0,1.8845,INLAND,77700.0,"199, Vernon Avenue, San Jacinto, Riverside County, California, 92583, United States"
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672,<1H OCEAN,173800.0,"4370, Lobos Avenue, Atascadero, San Luis Obispo County, California, 93422, United States"
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,<1H OCEAN,183100.0,"8748, Cerritos Avenue, Stanton, Orange County, California, 92804, United States"
-119.68,36.32,26.0,592.0,121.0,268.0,116.0,1.7596,INLAND,120800.0,"Glendale Avenue, Hanford, Kings County, California, 93230, United States"
-121.27,38.71,16.0,4082.0,666.0,1912.0,652.0,4.4609,INLAND,142900.0,"7913, Hanson Avenue, Citrus Heights, Sacramento County, California, 95610, United States"
-117.31,34.08,40.0,2011.0,495.0,1528.0,469.0,1.9375,INLAND,69900.0,"1146, East Laurel Street, Bethune, Colton, San Bernardino County, California, 92324, United States"
-122.45,38.01,36.0,4501.0,832.0,2196.0,800.0,4.3182,NEAR BAY,252700.0,"McNears Beach, San Rafael, Marin County, California, United States"
-122.09,37.71,31.0,1843.0,282.0,749.0,269.0,5.2855,NEAR BAY,253500.0,"3629, Seven Hills Road, Castro Valley, Alameda County, California, 94546, United States"
-122.03,37.95,14.0,3287.0,793.0,1601.0,716.0,3.1719,NEAR BAY,220500.0,"Ygnacio Valley Elementary School, Whitman Road, Concord, Contra Costa County, California, 94518, United States"
-118.32,33.93,37.0,2379.0,462.0,1327.0,445.0,4.25,<1H OCEAN,172100.0,"2413, West 115th Street, West Athens, Hawthorne, Los Angeles County, California, 90250, United States"
-118.21,33.82,45.0,455.0,92.0,394.0,89.0,4.9562,NEAR OCEAN,165700.0,"3518, Easy Avenue, Vista del Mar, Long Beach, Los Angeles County, California, 90810, United States"
-117.84,34.12,25.0,3465.0,566.0,1722.0,536.0,4.8304,INLAND,228900.0,"South Hills Motorway, Glendora, Los Angeles County, California, 91740, United States"
-118.61,35.47,13.0,2267.0,601.0,756.0,276.0,2.5474,INLAND,78400.0,"Breckenridge Road, Kern County, California, United States"
-116.47,33.77,26.0,4300.0,767.0,1557.0,669.0,4.4107,INLAND,122500.0,"68442, Treasure Trail, Cathedral City, Riverside County, California, 92234, United States"
-118.01,33.86,29.0,2307.0,452.0,1218.0,402.0,3.4306,<1H OCEAN,194200.0,"6940, Knott Avenue, Buena Park, Orange County, California, 90621, United States"
-117.29,33.13,4.0,617.0,105.0,224.0,105.0,3.9205,NEAR OCEAN,183000.0,"1819, Aston Avenue, Carlsbad Research Center, Carlsbad, San Diego County, California, 92011, United States"
-117.49,33.99,21.0,2050.0,392.0,1153.0,336.0,4.84,INLAND,116400.0,"9417, 54th Street, Bly, Jurupa Valley, Riverside County, California, 92509, United States"
-120.96,37.59,11.0,4236.0,879.0,2410.0,850.0,2.3849,INLAND,122000.0,"Arvig Lane, Ceres, Stanislaus County, California, 95358, United States"
-118.19,34.05,37.0,349.0,79.0,276.0,64.0,3.2125,<1H OCEAN,125000.0,"1107, North Ditman Avenue, City Terrace, East Los Angeles, Los Angeles County, California, 90063, United States"
-122.33,37.58,40.0,2362.0,468.0,992.0,425.0,4.7917,NEAR OCEAN,359900.0,"Clubhouse, North Humboldt Street, San Mateo, San Mateo County, California, 94401, United States"
-118.71,34.29,24.0,2983.0,406.0,1203.0,381.0,6.3236,<1H OCEAN,302000.0,"4358, Avenida Simi, Paseo del Sol, Simi Valley, Ventura County, California, 93063, United States"
